"","PC1","PC2"
"TCGA.V1.A9Z9.01A.21R.A41O.07",1.7477056002678,3.48201811802258
"TCGA.KK.A8I8.01A.11R.A36G.07",-6.7536275528236,-4.12686683355836
"TCGA.FC.7961.01A.11R.A29R.07",6.04051949609421,-0.95858081014138
"TCGA.KK.A6E4.01A.11R.A30B.07",-12.3553829742421,-2.61984264233602
"TCGA.EJ.5522.01A.01R.1580.07",-0.173830220775817,-4.85775778520132
"TCGA.KK.A7AV.01A.11R.A32O.07",5.90113534316412,-0.732392939479418
"TCGA.EJ.A7NN.01A.11R.A33R.07",4.26967965926048,-1.67266197866357
"TCGA.EJ.7325.01B.11R.A32O.07",-3.22367849252382,8.33339676834109
"TCGA.J4.A83N.01A.11R.A352.07",-5.60370721866056,0.814599319055237
"TCGA.G9.A9S0.01A.11R.A41O.07",-5.88138389883213,5.0116053220021
"TCGA.HC.8257.01A.11R.2263.07",-4.42165072086035,-4.14587264936024
"TCGA.G9.7521.01A.11R.2263.07",-1.43133132497693,-5.14326452555103
"TCGA.V1.A8ML.01A.11R.A37L.07",-0.139779327309682,5.35622642014963
"TCGA.G9.6338.01A.12R.1965.07",3.92943486838299,6.7680089027182
"TCGA.KK.A8I4.01A.11R.A36G.07",9.61916263981816,-3.2223439773435
"TCGA.G9.6366.01A.11R.2118.07",-9.2086433178387,7.91666298658399
"TCGA.V1.A9OF.01A.11R.A41O.07",-7.1194629997886,3.52978718855203
"TCGA.XQ.A8TA.01A.11R.A36G.07",-14.0151808790958,-2.26317980162434
"TCGA.VP.AA1N.01A.31R.A41O.07",2.13537833778825,4.81946569895279
"TCGA.VN.A88N.01A.11R.A36G.07",-7.02292951657473,2.20108707388057
"TCGA.EJ.8468.01A.21R.2403.07",5.72355145877877,1.67055015670249
"TCGA.V1.A8WN.01A.11R.A37L.07",2.99743650915675,-4.6635786576678
"TCGA.HC.A6HY.01A.11R.A31N.07",-4.03045626420298,-4.02828826965658
"TCGA.EJ.5542.01A.01R.1580.07",-0.674405564271613,-7.07427627993747
"TCGA.J4.A6M7.01A.11R.A31N.07",-2.37403135637281,-14.1306166563279
"TCGA.G9.6369.01A.21R.1965.07",-6.31267804049262,12.5377589053686
"TCGA.YL.A9WK.01A.11R.A37L.07",2.04246444362576,-0.663193816336406
"TCGA.X4.A8KQ.01A.12R.A36G.07",5.10229426510833,1.58942490581388
"TCGA.KK.A8I9.01A.11R.A36G.07",5.68023264501894,3.6749710221246
"TCGA.KK.A7B3.01A.11R.A33R.07",3.29705983448069,-0.213704442026438
"TCGA.QU.A6IO.01A.11R.A31N.07",0.892716497177546,6.58973856294552
"TCGA.EJ.5519.01A.01R.1580.07",-3.49040164865516,1.48283498656845
"TCGA.EJ.7314.01A.31R.2118.07",-4.66852893036871,-1.41157917939295
"TCGA.KC.A4BN.01A.61R.A250.07",-1.04773516588225,-0.337335763694195
"TCGA.EJ.5502.01A.01R.1580.07",8.47434590154175,1.60112848482756
"TCGA.VN.A88R.01A.11R.A36G.07",-5.92621044974911,8.41158513324833
"TCGA.V1.A9OX.01A.11R.A41O.07",3.17513020136998,7.58530220352156
"TCGA.KC.A7FD.01A.11R.A33R.07",-8.84756385575117,-3.63100725253661
"TCGA.WW.A8ZI.01A.11R.A37L.07",-6.32731596948512,0.351342766926449
"TCGA.G9.6343.01A.21R.1965.07",-1.14644655446377,10.6626428095794
"TCGA.EJ.5504.01A.01R.1580.07",0.709294261843268,2.79311777054663
"TCGA.G9.6336.01A.11R.1789.07",1.35147266301766,3.43005230690896
"TCGA.EJ.A7NH.01A.12R.A33R.07",3.29877846434286,-0.245582668942393
"TCGA.YL.A9WI.01A.11R.A37L.07",-7.95553162554863,6.48685382728816
"TCGA.G9.6361.01A.21R.1965.07",2.21604919731142,-3.22561956059589
"TCGA.EJ.7792.01A.11R.2118.07",11.519132686875,-1.70803321179628
"TCGA.H9.7775.01A.11R.2118.07",-2.3348890616859,-0.748408925965561
"TCGA.G9.6496.01A.11R.1789.07",-3.68482667957528,9.63323202773487
"TCGA.CH.5762.01A.11R.1580.07",6.27578287204288,-3.084280730906
"TCGA.HC.A9TE.01A.11R.A41O.07",3.73609843621736,-3.45393071530055
"TCGA.YL.A9WL.01A.11R.A41O.07",-11.8673901869208,-6.77309643366394
"TCGA.EJ.7115.01A.11R.2118.07",2.65275078775349,2.95612281444926
"TCGA.XJ.A9DX.01A.11R.A37L.07",-6.70021794999559,2.47665202708673
"TCGA.V1.A8MG.01A.11R.A36G.07",1.92655687464285,1.87648768763907
"TCGA.HC.7737.01A.11R.2118.07",6.55528540962215,1.87274290716432
"TCGA.V1.A8WL.01A.11R.A37L.07",5.36705773841816,2.47823163993625
"TCGA.CH.5767.01A.11R.1789.07",-8.15011645190816,2.56856767011466
"TCGA.M7.A723.01A.12R.A32O.07",7.92008981751323,3.65352508039605
"TCGA.XK.AAJ3.01A.11R.A41O.07",-3.32203252251613,7.46476710051188
"TCGA.EJ.A46B.01A.31R.A250.07",2.64795205614094,4.05637685808029
"TCGA.HC.8259.01A.11R.2263.07",-10.710443497301,-0.34108209992152
"TCGA.KK.A5A1.01A.11R.A29R.07",-2.90565053150712,-1.14667105073916
"TCGA.QU.A6IN.01A.11R.A31N.07",-7.22859162178524,0.794469086051349
"TCGA.V1.A9OY.01A.11R.A41O.07",1.72285552047912,-0.875047202183011
"TCGA.G9.6363.01A.21R.1789.07",-3.39851598049426,-3.84448745080654
"TCGA.VP.A875.01A.31R.A352.07",-14.9700963025036,-6.67150630561159
"TCGA.V1.A9O9.01A.11R.A41O.07",1.98864993122463,-6.21909365992501
"TCGA.HC.A9TH.01A.11R.A41O.07",-1.54442519902826,-5.84746892118344
"TCGA.EJ.AB20.01A.12R.A41O.07",14.2143691822526,3.12652954397805
"TCGA.G9.7522.01A.11R.2263.07",2.86460040398229,-1.33291760552365
"TCGA.KK.A7B0.01A.11R.A32O.07",6.84079284156337,12.6536839153336
"TCGA.EJ.AB27.01A.11R.A41O.07",2.83224502110407,2.74278126773882
"TCGA.HC.7232.01A.11R.2118.07",-1.67456849097563,-4.67968943666014
"TCGA.YL.A8SH.01B.11R.A37L.07",1.45525817843161,4.89440662139835
"TCGA.EJ.7321.01A.31R.2263.07",-5.3605244639104,-9.38649953122764
"TCGA.EJ.A46I.01A.12R.A26U.07",2.88885287556155,1.48227323944711
"TCGA.YL.A8SO.01B.31R.A37L.07",2.0660652991072,8.20532369647529
"TCGA.G9.6499.01A.12R.1965.07",0.127845453960597,5.8754447627142
"TCGA.ZG.A9L5.01A.12R.A41O.07",-9.20494080418112,-6.0161623897736
"TCGA.G9.A9S4.01A.11R.A41O.07",-8.91965848028777,-1.03235334174822
"TCGA.EJ.5525.01A.01R.1580.07",-3.71161840955805,-8.86881715677189
"TCGA.G9.6342.01A.11R.1965.07",-0.0186750272978961,-4.87413873304033
"TCGA.TK.A8OK.01A.22R.A36G.07",13.9914705098611,-5.97875483993105
"TCGA.XK.AAJP.01A.11R.A41O.07",-6.90644348501015,4.34879358455533
"TCGA.EJ.7318.01B.11R.A32O.07",1.75877040111698,3.65192572947229
"TCGA.ZG.A9KY.01A.11R.A41O.07",-8.53937098921223,-3.65858751488406
"TCGA.ZG.A9LZ.01A.11R.A41O.07",-3.75454574149031,-4.23775792399593
"TCGA.KC.A7F5.01A.11R.A33R.07",-15.3745305293725,8.26668172032057
"TCGA.YL.A8SA.01A.21R.A37L.07",-8.98558149685823,-6.73455377478406
"TCGA.HC.A6AQ.01A.11R.A30B.07",-2.92255363411003,1.36668547948595
"TCGA.VP.A87H.01A.11R.A352.07",0.00803765451345224,6.06720776141642
"TCGA.G9.7525.01A.31R.2263.07",-2.47125921060665,2.8244737591627
"TCGA.YL.A8HL.01A.11R.A36G.07",-8.35575183520703,-6.80414889136232
"TCGA.HC.A6AL.01A.11R.A30B.07",-5.17541059821949,-3.4525951660771
"TCGA.J4.A67N.01A.11R.A30B.07",-7.42138620090885,-0.781731796222462
"TCGA.CH.5745.01A.11R.1580.07",5.60189964280594,2.388129686758
"TCGA.HC.8256.01A.11R.2263.07",-9.49606704915093,2.16183444301024
"TCGA.EJ.5516.01A.01R.1580.07",5.04065643015668,-7.69732475896416
"TCGA.YL.A8SK.01B.21R.A37L.07",11.3101879279003,-2.42833809900939
"TCGA.CH.5768.01A.11R.1580.07",-6.7016384114036,0.347766282877696
"TCGA.HC.7231.01A.11R.2118.07",-4.78376748268312,-3.37500942301634
"TCGA.G9.6367.01A.11R.1789.07",7.28813129305543,3.72077413218116
"TCGA.QU.A6IL.01A.11R.A31N.07",-2.24931016889024,5.13926309894631
"TCGA.ZG.A9MC.01A.31R.A41O.07",12.4616393999477,-4.28008853865437
"TCGA.HC.A76X.01A.11R.A33R.07",-10.329885255847,-6.0402960614875
"TCGA.EJ.5532.01A.01R.1580.07",-2.80246242357686,3.70005825251474
"TCGA.CH.5746.01A.11R.1580.07",-1.9892137499884,0.96076845486943
"TCGA.KK.A6E6.01A.11R.A311.07",1.05817504759782,-4.23870854821482
"TCGA.G9.6378.01A.11R.1789.07",5.43676667466971,3.63575835773131
"TCGA.EJ.A7NF.01A.11R.A33R.07",-6.63197487707509,-1.98715431841213
"TCGA.YL.A8HO.01A.11R.A36G.07",8.99744801004937,3.85600664626748
"TCGA.HC.A6AN.01A.11R.A30B.07",-6.30214774080056,-2.08897550104713
"TCGA.2A.A8VL.01A.21R.A37L.07",-0.805751219599135,3.19845757040587
"TCGA.HC.7081.01A.11R.1965.07",6.30285057982005,-10.6489212841175
"TCGA.VP.A87B.01A.11R.A352.07",-3.75991334685886,9.1675732641724
"TCGA.CH.5765.01A.11R.1580.07",-6.94014945761176,-4.7127454320084
"TCGA.HC.8264.01B.11R.2403.07",5.14434798267377,2.58335878411579
"TCGA.HC.A6HX.01A.11R.A31N.07",6.3803609061268,2.2437315386309
"TCGA.YL.A9WY.01A.11R.A41O.07",6.66177782158794,-3.62709747153465
"TCGA.HC.A4ZV.01A.11R.A26U.07",-2.69699393748853,-2.16565067413875
"TCGA.EJ.5518.01A.01R.1580.07",2.20958538331059,3.87320819963638
"TCGA.2A.AAYU.01A.11R.A41O.07",-5.08940673470653,-3.76106516979669
"TCGA.2A.A8VX.01A.11R.A37L.07",-8.75337200467484,8.49476333068165
"TCGA.V1.A9O5.01A.11R.A41O.07",-0.188475517825029,-2.2900173425564
"TCGA.EJ.7315.01A.31R.2118.07",0.64894675972169,-1.0773029215215
"TCGA.HI.7169.01A.11R.2118.07",10.8997071395727,11.1491315712049
"TCGA.EJ.7317.01A.31R.2118.07",-5.16065895182139,9.15164499362401
"TCGA.M7.A722.01A.12R.A36G.07",-10.801777578941,17.8384189219098
"TCGA.CH.5748.01A.11R.1580.07",-6.8061455744551,4.02884505221584
"TCGA.HC.7078.01A.11R.2118.07",0.0839528814432961,5.2454013616608
"TCGA.EJ.7784.01A.11R.2118.07",-8.50545325821739,-7.17361223063563
"TCGA.V1.A9OQ.01A.11R.A41O.07",-2.0455205563095,7.15490422298737
"TCGA.J4.A83J.01A.11R.A36G.07",-0.90518036608001,2.81946986246496
"TCGA.VN.A88I.01A.11R.A352.07",17.9152317190595,-0.335506991447744
"TCGA.EJ.5495.01A.01R.1580.07",8.3212667156577,-7.89270905667472
"TCGA.KC.A7FA.01A.21R.A33R.07",-0.314702077093962,3.03194216627738
"TCGA.V1.A9OA.01A.11R.A41O.07",8.35487467296247,-3.91080682165125
"TCGA.J9.A8CP.01A.11R.A352.07",2.68835396709847,2.39971698607659
"TCGA.KK.A6E5.01A.11R.A311.07",-1.26549734147777,4.98094442859082
"TCGA.KK.A8IA.01A.11R.A36G.07",-9.44090139819233,-3.58648687581237
"TCGA.HC.7818.01A.11R.2118.07",1.10075205774508,0.193547516032021
"TCGA.CH.5739.01A.11R.1580.07",0.0598816003425998,-2.94428929286209
"TCGA.J4.A83L.01A.11R.A352.07",4.14803183818521,1.04348080166833
"TCGA.ZG.A9LM.01A.11R.A41O.07",1.22162105037403,1.2665442056285
"TCGA.J9.A52E.01A.11R.A26U.07",2.71601123517856,2.13191896784578
"TCGA.ZG.A9LY.01A.11R.A41O.07",4.61096811463736,-5.03042189983564
"TCGA.G9.6365.01A.11R.1789.07",7.21889551892464,-1.06500268276653
"TCGA.YL.A8SJ.01B.11R.A37L.07",6.00991078400861,-6.56633657151535
"TCGA.G9.6498.01A.12R.A311.07",6.28552567159235,7.71407854169132
