"","PC1","PC2"
"TCGA.G9.7521.01A.11R.2263.07",795.750321925871,-129.658641898567
"TCGA.V1.A8ML.01A.11R.A37L.07",149.949909364394,24.8863185317274
"TCGA.G9.6338.01A.12R.1965.07",-619.612765837737,2748.82167328654
"TCGA.KK.A8I4.01A.11R.A36G.07",63.3364931195217,204.914161786303
"TCGA.G9.6366.01A.11R.2118.07",803.647329115477,-68.038992731461
"TCGA.V1.A9OF.01A.11R.A41O.07",270.541894614194,-73.076419031264
"TCGA.XQ.A8TA.01A.11R.A36G.07",843.124671188438,-255.205198214082
"TCGA.VP.AA1N.01A.31R.A41O.07",-406.756104835602,38.653326346915
"TCGA.VN.A88N.01A.11R.A36G.07",140.723232182011,-94.5719663323001
"TCGA.EJ.8468.01A.21R.2403.07",970.908906993035,41.1131697356429
"TCGA.V1.A8WN.01A.11R.A37L.07",851.959341871103,80.9901895258646
"TCGA.HC.A6HY.01A.11R.A31N.07",-489.887617794874,-128.432110700438
"TCGA.EJ.5542.01A.01R.1580.07",1010.58798483279,-88.1768268578945
"TCGA.J4.A6M7.01A.11R.A31N.07",579.065734705198,-39.0408046002975
"TCGA.G9.6369.01A.21R.1965.07",-949.257258036426,28.3611327897132
"TCGA.YL.A9WK.01A.11R.A37L.07",-1122.27723911233,149.270640932685
"TCGA.X4.A8KQ.01A.12R.A36G.07",-891.654792067023,137.386826407899
"TCGA.KK.A8I9.01A.11R.A36G.07",-213.626574128576,-19.1765917948867
"TCGA.KK.A7B3.01A.11R.A33R.07",184.990799038381,-44.9099965300683
"TCGA.QU.A6IO.01A.11R.A31N.07",-2580.51833557613,-133.435896567027
"TCGA.EJ.5519.01A.01R.1580.07",1241.84855461613,-80.4341578854988
"TCGA.EJ.7314.01A.31R.2118.07",346.309647784287,-110.492661718635
"TCGA.KC.A4BN.01A.61R.A250.07",728.081965428228,-23.4129385349691
"TCGA.EJ.5502.01A.01R.1580.07",979.760725274199,311.167382902623
"TCGA.VN.A88R.01A.11R.A36G.07",186.217546699394,-90.4699980928813
"TCGA.V1.A9OX.01A.11R.A41O.07",-448.386337533208,32.504340157939
"TCGA.KC.A7FD.01A.11R.A33R.07",214.576364138989,-151.588443915243
"TCGA.WW.A8ZI.01A.11R.A37L.07",394.260926349394,-35.2832856989121
"TCGA.G9.6343.01A.21R.1965.07",-1198.31778584649,327.425821855145
"TCGA.EJ.5504.01A.01R.1580.07",477.575364740628,-80.869728302961
"TCGA.G9.6336.01A.11R.1789.07",32.9243801585469,34.0710748531739
"TCGA.EJ.A7NH.01A.12R.A33R.07",153.456165743835,83.2346210164538
"TCGA.YL.A9WI.01A.11R.A37L.07",-537.645245796216,-168.291892538097
"TCGA.G9.6361.01A.21R.1965.07",-99.5541239212172,157.131452930703
"TCGA.EJ.7792.01A.11R.2118.07",832.010947605887,313.090289353097
"TCGA.H9.7775.01A.11R.2118.07",594.092296116691,-40.6095711718833
"TCGA.G9.6496.01A.11R.1789.07",-726.728269172807,-18.1306472042865
"TCGA.CH.5762.01A.11R.1580.07",918.696763038621,-25.664239217784
"TCGA.HC.A9TE.01A.11R.A41O.07",261.492647346024,4.98713851454215
"TCGA.YL.A9WL.01A.11R.A41O.07",1052.91351516072,-185.396952898353
"TCGA.EJ.7115.01A.11R.2118.07",467.671485532488,36.5888632401109
"TCGA.XJ.A9DX.01A.11R.A37L.07",36.8942807070839,-0.566889174359026
"TCGA.V1.A8MG.01A.11R.A36G.07",-788.676102651648,-17.458680250576
"TCGA.HC.7737.01A.11R.2118.07",849.854127536717,103.279540780984
"TCGA.V1.A8WL.01A.11R.A37L.07",276.878596207888,14.5440432013686
"TCGA.CH.5767.01A.11R.1789.07",-166.362321427121,-74.7258814705513
"TCGA.M7.A723.01A.12R.A32O.07",-686.705783795363,503.42145039014
"TCGA.XK.AAJ3.01A.11R.A41O.07",-602.749415920789,-51.4427003896922
"TCGA.EJ.A46B.01A.31R.A250.07",457.308164787881,167.258964345952
"TCGA.HC.8259.01A.11R.2263.07",408.753824669389,-55.8642057876886
"TCGA.KK.A5A1.01A.11R.A29R.07",-820.579439782239,-99.9376625661158
"TCGA.QU.A6IN.01A.11R.A31N.07",-3448.86455378825,-222.788793662788
"TCGA.V1.A9OY.01A.11R.A41O.07",324.094769950512,-21.180070393059
"TCGA.G9.6363.01A.21R.1789.07",375.705229746766,-228.889576708038
"TCGA.VP.A875.01A.31R.A352.07",190.514880088453,-194.022589931609
"TCGA.V1.A9O9.01A.11R.A41O.07",506.456839742277,-188.419824929606
"TCGA.HC.A9TH.01A.11R.A41O.07",969.429440362064,-117.269313538505
"TCGA.EJ.AB20.01A.12R.A41O.07",-1825.75829161395,675.859036307862
"TCGA.G9.7522.01A.11R.2263.07",585.893391562852,28.3327718432541
"TCGA.KK.A7B0.01A.11R.A32O.07",-1595.81201711172,-49.0468349331108
"TCGA.EJ.AB27.01A.11R.A41O.07",246.239004565231,-21.2585720144679
"TCGA.HC.7232.01A.11R.2118.07",937.19829755902,-37.9208998067795
"TCGA.YL.A8SH.01B.11R.A37L.07",-86.6338080339179,122.200468487088
"TCGA.EJ.7321.01A.31R.2263.07",369.822120877817,-242.661098905872
"TCGA.EJ.A46I.01A.12R.A26U.07",681.514969366441,104.749928635551
"TCGA.YL.A8SO.01B.31R.A37L.07",-1962.40307573432,-163.023417208159
"TCGA.G9.6499.01A.12R.1965.07",-168.884467171091,7.76914766581105
"TCGA.ZG.A9L5.01A.12R.A41O.07",69.1650162844069,-79.4502704637512
"TCGA.G9.A9S4.01A.11R.A41O.07",-974.788873247167,-94.9172129603794
"TCGA.EJ.5525.01A.01R.1580.07",-790.090628504962,-211.678376199757
"TCGA.G9.6342.01A.11R.1965.07",766.676571115262,20.2417029423771
"TCGA.TK.A8OK.01A.22R.A36G.07",714.37433853228,542.831839101778
"TCGA.XK.AAJP.01A.11R.A41O.07",187.685469401823,-101.0179760732
"TCGA.EJ.7318.01B.11R.A32O.07",-293.886759150018,-59.4487287573429
"TCGA.ZG.A9KY.01A.11R.A41O.07",967.371916115339,-81.5697873550395
"TCGA.ZG.A9LZ.01A.11R.A41O.07",-403.328950266862,-219.769536293515
"TCGA.KC.A7F5.01A.11R.A33R.07",-1861.06613756626,-226.173440307465
"TCGA.YL.A8SA.01A.21R.A37L.07",715.007553446187,-168.259694878434
"TCGA.HC.A6AQ.01A.11R.A30B.07",-1448.04892432428,-145.489243933449
"TCGA.VP.A87H.01A.11R.A352.07",-858.999258931293,-108.50802711202
"TCGA.G9.7525.01A.31R.2263.07",-703.914115382626,-50.8027162802558
"TCGA.YL.A8HL.01A.11R.A36G.07",1028.9716476188,-90.4949873534342
"TCGA.HC.A6AL.01A.11R.A30B.07",-1037.19152012319,-248.106087675606
"TCGA.J4.A67N.01A.11R.A30B.07",-1741.0483338471,-236.595136266211
"TCGA.CH.5745.01A.11R.1580.07",653.193109586289,12.8861730728966
"TCGA.HC.8256.01A.11R.2263.07",651.905665722591,-155.052233004675
"TCGA.EJ.5516.01A.01R.1580.07",1063.65439218976,-41.9077047399589
"TCGA.YL.A8SK.01B.21R.A37L.07",123.206636243362,82.6608625950768
"TCGA.CH.5768.01A.11R.1580.07",274.360918840124,-224.940813792801
"TCGA.HC.7231.01A.11R.2118.07",534.926578976156,-145.64692884282
"TCGA.G9.6367.01A.11R.1789.07",190.388674019837,260.550749661455
"TCGA.QU.A6IL.01A.11R.A31N.07",-584.072487547708,-131.955641928557
"TCGA.ZG.A9MC.01A.31R.A41O.07",338.915448901866,52.0378106140768
"TCGA.HC.A76X.01A.11R.A33R.07",49.1554243376908,-142.824170652989
"TCGA.EJ.5532.01A.01R.1580.07",704.263940197721,-63.8536442594495
"TCGA.CH.5746.01A.11R.1580.07",736.216753154846,-55.3451258990651
"TCGA.KK.A6E6.01A.11R.A311.07",212.197494563339,-100.171900922911
"TCGA.G9.6378.01A.11R.1789.07",15.3286024372058,366.700701654085
"TCGA.EJ.A7NF.01A.11R.A33R.07",-372.726033707587,-174.954920849016
"TCGA.YL.A8HO.01A.11R.A36G.07",-768.467057333181,92.4043614213909
"TCGA.HC.A6AN.01A.11R.A30B.07",-1500.07387272139,-166.551966120058
"TCGA.2A.A8VL.01A.21R.A37L.07",173.963227962116,155.912509516742
"TCGA.HC.7081.01A.11R.1965.07",1041.64644575724,-43.67273654658
"TCGA.VP.A87B.01A.11R.A352.07",-760.348605320456,-150.894850250611
"TCGA.CH.5765.01A.11R.1580.07",867.169016591536,-110.345464526296
"TCGA.HC.8264.01B.11R.2403.07",731.552248620256,96.3919595397076
"TCGA.HC.A6HX.01A.11R.A31N.07",-1640.44748979518,72.5937576951058
"TCGA.YL.A9WY.01A.11R.A41O.07",710.097446790227,5.75992300554595
"TCGA.HC.A4ZV.01A.11R.A26U.07",-100.700376820858,-141.356155828844
"TCGA.EJ.5518.01A.01R.1580.07",1108.88168304886,138.277284302302
"TCGA.2A.AAYU.01A.11R.A41O.07",692.531994661167,-72.954368309773
"TCGA.2A.A8VX.01A.11R.A37L.07",-2467.36776969752,-176.877627886352
"TCGA.V1.A9O5.01A.11R.A41O.07",97.9648407338781,-193.885951336424
"TCGA.EJ.7315.01A.31R.2118.07",562.235330932443,-70.9375689244462
"TCGA.HI.7169.01A.11R.2118.07",-1420.39520156887,4605.72957474288
"TCGA.EJ.7317.01A.31R.2118.07",474.173467230003,-44.810137248368
"TCGA.M7.A722.01A.12R.A36G.07",-6361.48040347085,-360.15325982682
"TCGA.CH.5748.01A.11R.1580.07",773.131222250898,-110.032891498251
"TCGA.HC.7078.01A.11R.2118.07",-1974.90920936162,-132.670466949137
"TCGA.EJ.7784.01A.11R.2118.07",512.747119298665,-187.818632538793
"TCGA.V1.A9OQ.01A.11R.A41O.07",-1833.9239644474,30.6969600145367
"TCGA.J4.A83J.01A.11R.A36G.07",618.620477533724,-49.0572752330064
"TCGA.VN.A88I.01A.11R.A352.07",32.3298454218828,513.598392692316
"TCGA.EJ.5495.01A.01R.1580.07",773.572295059844,-11.8993507215109
"TCGA.KC.A7FA.01A.21R.A33R.07",-420.021907449495,-1.79982199118305
"TCGA.V1.A9OA.01A.11R.A41O.07",-883.562642036058,44.8808788620973
"TCGA.J9.A8CP.01A.11R.A352.07",136.729326871217,-20.7808627599141
"TCGA.KK.A6E5.01A.11R.A311.07",-87.1903524522052,-130.633917412718
"TCGA.KK.A8IA.01A.11R.A36G.07",-307.863870859654,-174.815078424243
"TCGA.HC.7818.01A.11R.2118.07",626.611830228531,-5.97426378038219
"TCGA.CH.5739.01A.11R.1580.07",660.319776550343,-53.1678232527781
"TCGA.J4.A83L.01A.11R.A352.07",427.566587187602,80.3018308987752
"TCGA.ZG.A9LM.01A.11R.A41O.07",-1982.84447079602,-118.997227873025
"TCGA.J9.A52E.01A.11R.A26U.07",-552.884900793804,-79.0248832437502
"TCGA.ZG.A9LY.01A.11R.A41O.07",161.415384707444,-137.18361611799
"TCGA.G9.6365.01A.11R.1789.07",-319.954243046769,212.127131306278
"TCGA.YL.A8SJ.01B.11R.A37L.07",181.173102187936,256.206724395736
"TCGA.G9.6498.01A.12R.A311.07",-1486.23976786622,398.230162973317
